rome,rome_label,naf,naf_label,score
F1603,Installation d'équipements sanitaires et thermiques,4322B,Travaux d'installation d'équipements thermiques et de climatisation,5
F1603,Installation d'équipements sanitaires et thermiques,3530Z,Production et distribution de vapeur et d'air conditionné,4
F1603,Installation d'équipements sanitaires et thermiques,3522Z,Distribution de combustibles gazeux par conduites,4
F1603,Installation d'équipements sanitaires et thermiques,4674B,Commerce de gros (commerce interentreprises) de fournitures pour la plomberie et le chauffage,2
F1603,Installation d'équipements sanitaires et thermiques,4321A,Travaux d'installation électrique dans tous locaux,2
F1603,Installation d'équipements sanitaires et thermiques,2825Z,Fabrication d'équipements aérauliques et frigorifiques industriels,2
F1603,Installation d'équipements sanitaires et thermiques,0163Z,Traitement primaire des récoltes,2
F1603,Installation d'équipements sanitaires et thermiques,2060Z,Fabrication de fibres artificielles ou synthétiques,2
F1603,Installation d'équipements sanitaires et thermiques,3600Z,"Captage, traitement et distribution d'eau",2
F1603,Installation d'équipements sanitaires et thermiques,3320B,Installation de machines et équipements mécaniques,2
F1603,Installation d'équipements sanitaires et thermiques,0910Z,Activités de soutien à l'extraction d'hydrocarbures,2
F1603,Installation d'équipements sanitaires et thermiques,3311Z,Réparation d'ouvrages en métaux,1
F1603,Installation d'équipements sanitaires et thermiques,2434Z,Tréfilage à froid,1
F1603,Installation d'équipements sanitaires et thermiques,3521Z,Production de combustibles gazeux,1
F1604,Montage d'agencements,4331Z,Travaux de plâtrerie,5
F1604,Montage d'agencements,0144Z,Élevage de chameaux et d'autres camélidés,4
F1604,Montage d'agencements,4329A,Travaux d'isolation,3
F1604,Montage d'agencements,2432Z,Laminage à froid de feuillards,3
F1604,Montage d'agencements,1106Z,Fabrication de malt,3
F1604,Montage d'agencements,4332A,Travaux de menuiserie bois et PVC,3
F1604,Montage d'agencements,4334Z,Travaux de peinture et vitrerie,2
F1604,Montage d'agencements,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,2
F1604,Montage d'agencements,4120A,Construction de maisons individuelles,2
F1604,Montage d'agencements,4332C,Agencement de lieux de vente,1
F1604,Montage d'agencements,2824Z,Fabrication d'outillage portatif à moteur incorporé,1
F1604,Montage d'agencements,2752Z,Fabrication d'appareils ménagers non électriques,1
F1604,Montage d'agencements,4333Z,Travaux de revêtement des sols et des murs,1
F1604,Montage d'agencements,3319Z,Réparation d'autres équipements,1
F1604,Montage d'agencements,4339Z,Autres travaux de finition,1
F1605,Montage de réseaux électriques et télécoms,4321B,Travaux d'installation électrique sur la voie publique,5
F1605,Montage de réseaux électriques et télécoms,4222Z,Construction de réseaux électriques et de télécommunications,5
F1605,Montage de réseaux électriques et télécoms,6190Z,Autres activités de télécommunication,3
F1605,Montage de réseaux électriques et télécoms,4321A,Travaux d'installation électrique dans tous locaux,2
F1605,Montage de réseaux électriques et télécoms,7112B,"Ingénierie, études techniques",1
F1606,Peinture en bâtiment,4334Z,Travaux de peinture et vitrerie,5
F1606,Peinture en bâtiment,4333Z,Travaux de revêtement des sols et des murs,5
F1606,Peinture en bâtiment,4331Z,Travaux de plâtrerie,5
F1606,Peinture en bâtiment,4339Z,Autres travaux de finition,4
F1606,Peinture en bâtiment,4120A,Construction de maisons individuelles,3
F1606,Peinture en bâtiment,9524Z,Réparation de meubles et d'équipements du foyer,3
F1606,Peinture en bâtiment,4753Z,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé",3
F1606,Peinture en bâtiment,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,2
F1606,Peinture en bâtiment,0990Z,Activités de soutien aux autres industries extractives,1
F1606,Peinture en bâtiment,4332C,Agencement de lieux de vente,1
F1606,Peinture en bâtiment,2591Z,Fabrication de fûts et emballages métalliques similaires,1
F1606,Peinture en bâtiment,4332A,Travaux de menuiserie bois et PVC,1
F1606,Peinture en bâtiment,4399B,Travaux de montage de structures métalliques,1
F1606,Peinture en bâtiment,4322A,Travaux d'installation d'eau et de gaz en tous locaux,1
F1606,Peinture en bâtiment,4213B,Construction et entretien de tunnels,1
F1607,Pose de fermetures menuisées,4332B,Travaux de menuiserie métallique et serrurerie,5
F1607,Pose de fermetures menuisées,4332A,Travaux de menuiserie bois et PVC,5
F1607,Pose de fermetures menuisées,2512Z,Fabrication de portes et fenêtres en métal,3
F1607,Pose de fermetures menuisées,2511Z,Fabrication de structures métalliques et de parties de structures,3
F1607,Pose de fermetures menuisées,2312Z,Façonnage et transformation du verre plat,2
F1607,Pose de fermetures menuisées,1622Z,Fabrication de parquets assemblés,2
F1607,Pose de fermetures menuisées,2920Z,Fabrication de carrosseries et remorques,1
F1607,Pose de fermetures menuisées,3220Z,Fabrication d'instruments de musique,1
F1607,Pose de fermetures menuisées,4673A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,1
F1607,Pose de fermetures menuisées,4752A,"Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²)",1
F1607,Pose de fermetures menuisées,2572Z,Fabrication de serrures et de ferrures,1
F1607,Pose de fermetures menuisées,3101Z,Fabrication de meubles de bureau et de magasin,1
F1607,Pose de fermetures menuisées,1104Z,Production d'autres boissons fermentées non distillées,1
F1607,Pose de fermetures menuisées,4399B,Travaux de montage de structures métalliques,1
F1607,Pose de fermetures menuisées,3040Z,Construction de véhicules militaires de combat,1
F1608,Pose de revêtements rigides,4333Z,Travaux de revêtement des sols et des murs,5
F1608,Pose de revêtements rigides,4120A,Construction de maisons individuelles,2
F1608,Pose de revêtements rigides,2370Z,"Taille, façonnage et finissage de pierres",1
F1608,Pose de revêtements rigides,2349Z,Fabrication d'autres produits céramiques,1
F1608,Pose de revêtements rigides,4331Z,Travaux de plâtrerie,1
F1608,Pose de revêtements rigides,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,1
F1608,Pose de revêtements rigides,4334Z,Travaux de peinture et vitrerie,1
F1608,Pose de revêtements rigides,4120B,Construction d'autres bâtiments,1
F1609,Pose de revêtements souples,4753Z,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé",5
F1609,Pose de revêtements souples,4333Z,Travaux de revêtement des sols et des murs,5
F1609,Pose de revêtements souples,4334Z,Travaux de peinture et vitrerie,2
F1609,Pose de revêtements souples,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,1
F1610,Pose et restauration de couvertures,4391B,Travaux de couverture par éléments,5
F1610,Pose et restauration de couvertures,4391A,Travaux de charpente,5
F1610,Pose et restauration de couvertures,4399A,Travaux d'étanchéification,2
F1610,Pose et restauration de couvertures,4322A,Travaux d'installation d'eau et de gaz en tous locaux,2
F1610,Pose et restauration de couvertures,1610B,Imprégnation du bois,1
F1610,Pose et restauration de couvertures,0164Z,Traitement des semences,1
F1610,Pose et restauration de couvertures,2369Z,"Fabrication d'autres ouvrages en béton, en ciment ou en plâtre",1
F1610,Pose et restauration de couvertures,4332A,Travaux de menuiserie bois et PVC,1
F1610,Pose et restauration de couvertures,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,1
F1611,Réalisation et restauration de façades,4339Z,Autres travaux de finition,5
F1611,Réalisation et restauration de façades,4399D,Autres travaux spécialisés de construction,5
F1611,Réalisation et restauration de façades,0170Z,"Chasse, piégeage et services annexes",4
F1611,Réalisation et restauration de façades,4334Z,Travaux de peinture et vitrerie,4
F1611,Réalisation et restauration de façades,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,4
F1611,Réalisation et restauration de façades,4329A,Travaux d'isolation,3
F1611,Réalisation et restauration de façades,4331Z,Travaux de plâtrerie,3
F1611,Réalisation et restauration de façades,4333Z,Travaux de revêtement des sols et des murs,3
F1611,Réalisation et restauration de façades,4399A,Travaux d'étanchéification,3
F1611,Réalisation et restauration de façades,4120A,Construction de maisons individuelles,1
F1611,Réalisation et restauration de façades,4120B,Construction d'autres bâtiments,1
F1612,Taille et décoration de pierres,2370Z,"Taille, façonnage et finissage de pierres",5
F1612,Taille et décoration de pierres,0811Z,"Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise",3
F1612,Taille et décoration de pierres,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,1
F1612,Taille et décoration de pierres,4120B,Construction d'autres bâtiments,1
F1612,Taille et décoration de pierres,8411Z,Administration publique générale,1
F1613,Travaux d'étanchéité et d'isolation,4399A,Travaux d'étanchéification,5
F1613,Travaux d'étanchéité et d'isolation,4329A,Travaux d'isolation,4
F1613,Travaux d'étanchéité et d'isolation,4391B,Travaux de couverture par éléments,2
F1613,Travaux d'étanchéité et d'isolation,4399B,Travaux de montage de structures métalliques,1
F1613,Travaux d'étanchéité et d'isolation,4334Z,Travaux de peinture et vitrerie,1
F1613,Travaux d'étanchéité et d'isolation,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,1
F1701,Construction en béton,4120B,Construction d'autres bâtiments,5
F1701,Construction en béton,4213A,Construction d'ouvrages d'art,4
F1701,Construction en béton,4299Z,Construction d'autres ouvrages de génie civil n.c.a.,4
F1701,Construction en béton,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,4
F1701,Construction en béton,4110B,Promotion immobilière de bureaux,2
F1701,Construction en béton,4213B,Construction et entretien de tunnels,2
F1701,Construction en béton,4291Z,Construction d'ouvrages maritimes et fluviaux,2
F1701,Construction en béton,4399B,Travaux de montage de structures métalliques,2
F1701,Construction en béton,4221Z,Construction de réseaux pour fluides,1
F1701,Construction en béton,4312A,Travaux de terrassement courants et travaux préparatoires,1
F1701,Construction en béton,1392Z,"Fabrication d'articles textiles, sauf habillement",1
F1701,Construction en béton,4313Z,Forages et sondages,1
F1701,Construction en béton,7732Z,Location et location-bail de machines et équipements pour la construction,1
F1701,Construction en béton,4212Z,Construction de voies ferrées de surface et souterraines,1
F1701,Construction en béton,2593Z,"Fabrication d'articles en fils métalliques, de chaînes et de ressorts",1
F1702,Construction de routes et voies,4211Z,Construction de routes et autoroutes,5
F1702,Construction de routes et voies,4212Z,Construction de voies ferrées de surface et souterraines,5
F1702,Construction de routes et voies,4312B,Travaux de terrassement spécialisés ou de grande masse,3
F1702,Construction de routes et voies,4221Z,Construction de réseaux pour fluides,2
F1702,Construction de routes et voies,4312A,Travaux de terrassement courants et travaux préparatoires,2
F1702,Construction de routes et voies,4321B,Travaux d'installation électrique sur la voie publique,1
F1702,Construction de routes et voies,4213A,Construction d'ouvrages d'art,1
F1702,Construction de routes et voies,4313Z,Forages et sondages,1
F1702,Construction de routes et voies,4311Z,Travaux de démolition,1
F1702,Construction de routes et voies,4222Z,Construction de réseaux électriques et de télécommunications,1
