rome,rome_label,naf,naf_label,score
F1501,Montage de structures et de charpentes bois,4332A,Travaux de menuiserie bois et PVC,1.0
F1502,Montage de structures métalliques,4399B,Travaux de montage de structures métalliques,4.0
F1502,Montage de structures métalliques,4329A,Travaux d'isolation,3.0
F1502,Montage de structures métalliques,7732Z,Location et location-bail de machines et équipements pour la construction,2.0
F1502,Montage de structures métalliques,4399A,Travaux d'étanchéification,2.0
F1502,Montage de structures métalliques,2511Z,Fabrication de structures métalliques et de parties de structures,2.0
F1502,Montage de structures métalliques,4391B,Travaux de couverture par éléments,2.0
F1502,Montage de structures métalliques,0112Z,Culture du riz,1.0
F1502,Montage de structures métalliques,3320A,"Installation de structures métalliques, chaudronnées et de tuyauterie",1.0
F1502,Montage de structures métalliques,4332B,Travaux de menuiserie métallique et serrurerie,1.0
F1503,Réalisation - installation d'ossatures bois,4391A,Travaux de charpente,4.0
F1503,Réalisation - installation d'ossatures bois,1623Z,Fabrication de charpentes et d'autres menuiseries,2.0
F1503,Réalisation - installation d'ossatures bois,4391B,Travaux de couverture par éléments,2.0
F1503,Réalisation - installation d'ossatures bois,4332A,Travaux de menuiserie bois et PVC,2.0
F1503,Réalisation - installation d'ossatures bois,0729Z,Extraction d'autres minerais de métaux non ferreux,1.0
F1503,Réalisation - installation d'ossatures bois,0990Z,Activités de soutien aux autres industries extractives,1.0
F1503,Réalisation - installation d'ossatures bois,2441Z,Production de métaux précieux,1.0
F1503,Réalisation - installation d'ossatures bois,3315Z,Réparation et maintenance navale,1.0
F1601,"Application et décoration en plâtre, stuc et staff",4331Z,Travaux de plâtrerie,2.0
F1601,"Application et décoration en plâtre, stuc et staff",2369Z,"Fabrication d'autres ouvrages en béton, en ciment ou en plâtre",1.0
F1602,Électricité bâtiment,4321A,Travaux d'installation électrique dans tous locaux,4.0
F1602,Électricité bâtiment,4222Z,Construction de réseaux électriques et de télécommunications,4.0
F1602,Électricité bâtiment,4322B,Travaux d'installation d'équipements thermiques et de climatisation,3.0
F1602,Électricité bâtiment,3320D,"Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels",3.0
F1602,Électricité bâtiment,6130Z,Télécommunications par satellite,3.0
F1602,Électricité bâtiment,3320C,Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels,3.0
F1602,Électricité bâtiment,3314Z,Réparation d'équipements électriques,3.0
F1602,Électricité bâtiment,4321B,Travaux d'installation électrique sur la voie publique,3.0
F1602,Électricité bâtiment,7112B,"Ingénierie, études techniques",2.0
F1602,Électricité bâtiment,4322A,Travaux d'installation d'eau et de gaz en tous locaux,2.0
F1602,Électricité bâtiment,6110Z,Télécommunications filaires,2.0
F1602,Électricité bâtiment,9522Z,Réparation d'appareils électroménagers et d'équipements pour la maison et le jardin,2.0
F1602,Électricité bâtiment,3313Z,Réparation de matériels électroniques et optiques,2.0
F1602,Électricité bâtiment,9521Z,Réparation de produits électroniques grand public,2.0
F1602,Électricité bâtiment,9512Z,Réparation d'équipements de communication,2.0
F1603,Installation d'équipements sanitaires et thermiques,4322A,Travaux d'installation d'eau et de gaz en tous locaux,4.0
F1603,Installation d'équipements sanitaires et thermiques,4322B,Travaux d'installation d'équipements thermiques et de climatisation,4.0
F1603,Installation d'équipements sanitaires et thermiques,3530Z,Production et distribution de vapeur et d'air conditionné,3.0
F1603,Installation d'équipements sanitaires et thermiques,3522Z,Distribution de combustibles gazeux par conduites,3.0
F1603,Installation d'équipements sanitaires et thermiques,4674B,Commerce de gros (commerce interentreprises) de fournitures pour la plomberie et le chauffage,2.0
F1603,Installation d'équipements sanitaires et thermiques,4321A,Travaux d'installation électrique dans tous locaux,2.0
F1603,Installation d'équipements sanitaires et thermiques,2825Z,Fabrication d'équipements aérauliques et frigorifiques industriels,2.0
F1603,Installation d'équipements sanitaires et thermiques,0163Z,Traitement primaire des récoltes,2.0
F1603,Installation d'équipements sanitaires et thermiques,2060Z,Fabrication de fibres artificielles ou synthétiques,2.0
F1603,Installation d'équipements sanitaires et thermiques,3600Z,"Captage, traitement et distribution d'eau",2.0
F1603,Installation d'équipements sanitaires et thermiques,3320B,Installation de machines et équipements mécaniques,2.0
F1603,Installation d'équipements sanitaires et thermiques,0910Z,Activités de soutien à l'extraction d'hydrocarbures,2.0
F1603,Installation d'équipements sanitaires et thermiques,2012Z,Fabrication de colorants et de pigments,1.0
F1603,Installation d'équipements sanitaires et thermiques,3521Z,Production de combustibles gazeux,1.0
F1603,Installation d'équipements sanitaires et thermiques,1106Z,Fabrication de malt,1.0
F1604,Montage d'agencements,4331Z,Travaux de plâtrerie,4.0
F1604,Montage d'agencements,0144Z,Élevage de chameaux et d'autres camélidés,3.0
F1604,Montage d'agencements,4329A,Travaux d'isolation,3.0
F1604,Montage d'agencements,4332A,Travaux de menuiserie bois et PVC,3.0
F1604,Montage d'agencements,4334Z,Travaux de peinture et vitrerie,2.0
F1604,Montage d'agencements,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,2.0
F1604,Montage d'agencements,4120A,Construction de maisons individuelles,2.0
F1604,Montage d'agencements,1106Z,Fabrication de malt,2.0
F1604,Montage d'agencements,2432Z,Laminage à froid de feuillards,2.0
F1604,Montage d'agencements,2824Z,Fabrication d'outillage portatif à moteur incorporé,1.0
F1604,Montage d'agencements,4339Z,Autres travaux de finition,1.0
F1604,Montage d'agencements,4332C,Agencement de lieux de vente,1.0
F1604,Montage d'agencements,2752Z,Fabrication d'appareils ménagers non électriques,1.0
F1604,Montage d'agencements,4333Z,Travaux de revêtement des sols et des murs,1.0
F1604,Montage d'agencements,3319Z,Réparation d'autres équipements,1.0
F1605,Montage de réseaux électriques et télécoms,4321B,Travaux d'installation électrique sur la voie publique,3.0
F1605,Montage de réseaux électriques et télécoms,4222Z,Construction de réseaux électriques et de télécommunications,2.0
F1605,Montage de réseaux électriques et télécoms,6190Z,Autres activités de télécommunication,2.0
F1605,Montage de réseaux électriques et télécoms,4321A,Travaux d'installation électrique dans tous locaux,1.0
F1605,Montage de réseaux électriques et télécoms,3513Z,Distribution d'électricité,1.0
F1605,Montage de réseaux électriques et télécoms,6110Z,Télécommunications filaires,1.0
F1606,Peinture en bâtiment,4334Z,Travaux de peinture et vitrerie,4.0
F1606,Peinture en bâtiment,4333Z,Travaux de revêtement des sols et des murs,4.0
F1606,Peinture en bâtiment,4331Z,Travaux de plâtrerie,4.0
F1606,Peinture en bâtiment,4339Z,Autres travaux de finition,3.0
F1606,Peinture en bâtiment,4120A,Construction de maisons individuelles,3.0
F1606,Peinture en bâtiment,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,2.0
F1606,Peinture en bâtiment,4120B,Construction d'autres bâtiments,2.0
F1606,Peinture en bâtiment,4753Z,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé",2.0
F1606,Peinture en bâtiment,9524Z,Réparation de meubles et d'équipements du foyer,2.0
F1606,Peinture en bâtiment,4329A,Travaux d'isolation,1.0
F1606,Peinture en bâtiment,0311Z,Pêche en mer,1.0
F1606,Peinture en bâtiment,8899B,Action sociale sans hébergement n.c.a.,1.0
F1606,Peinture en bâtiment,4673B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de décoration,1.0
F1606,Peinture en bâtiment,4322A,Travaux d'installation d'eau et de gaz en tous locaux,1.0
F1606,Peinture en bâtiment,4213B,Construction et entretien de tunnels,1.0
F1607,Pose de fermetures menuisées,4332B,Travaux de menuiserie métallique et serrurerie,4.0
F1607,Pose de fermetures menuisées,4332A,Travaux de menuiserie bois et PVC,4.0
F1607,Pose de fermetures menuisées,2512Z,Fabrication de portes et fenêtres en métal,3.0
F1607,Pose de fermetures menuisées,2511Z,Fabrication de structures métalliques et de parties de structures,3.0
F1607,Pose de fermetures menuisées,2312Z,Façonnage et transformation du verre plat,2.0
F1607,Pose de fermetures menuisées,1622Z,Fabrication de parquets assemblés,2.0
F1607,Pose de fermetures menuisées,2223Z,Fabrication d'éléments en matières plastiques pour la construction,2.0
F1607,Pose de fermetures menuisées,4673A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,2.0
F1607,Pose de fermetures menuisées,3101Z,Fabrication de meubles de bureau et de magasin,1.0
F1607,Pose de fermetures menuisées,9523Z,Réparation de chaussures et d'articles en cuir,1.0
F1607,Pose de fermetures menuisées,3220Z,Fabrication d'instruments de musique,1.0
F1607,Pose de fermetures menuisées,4752A,"Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²)",1.0
F1607,Pose de fermetures menuisées,2572Z,Fabrication de serrures et de ferrures,1.0
F1607,Pose de fermetures menuisées,1104Z,Production d'autres boissons fermentées non distillées,1.0
F1607,Pose de fermetures menuisées,2920Z,Fabrication de carrosseries et remorques,1.0
F1608,Pose de revêtements rigides,4333Z,Travaux de revêtement des sols et des murs,4.0
F1608,Pose de revêtements rigides,4120A,Construction de maisons individuelles,2.0
F1608,Pose de revêtements rigides,2370Z,"Taille, façonnage et finissage de pierres",1.0
F1608,Pose de revêtements rigides,2349Z,Fabrication d'autres produits céramiques,1.0
F1608,Pose de revêtements rigides,4331Z,Travaux de plâtrerie,1.0
F1608,Pose de revêtements rigides,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,1.0
F1609,Pose de revêtements souples,4753Z,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé",3.0
F1609,Pose de revêtements souples,4333Z,Travaux de revêtement des sols et des murs,2.0
F1609,Pose de revêtements souples,4334Z,Travaux de peinture et vitrerie,1.0
F1610,Pose et restauration de couvertures,4391B,Travaux de couverture par éléments,4.0
F1610,Pose et restauration de couvertures,4391A,Travaux de charpente,4.0
F1610,Pose et restauration de couvertures,4399A,Travaux d'étanchéification,2.0
F1610,Pose et restauration de couvertures,4322A,Travaux d'installation d'eau et de gaz en tous locaux,2.0
F1610,Pose et restauration de couvertures,1610B,Imprégnation du bois,1.0
F1610,Pose et restauration de couvertures,0164Z,Traitement des semences,1.0
F1610,Pose et restauration de couvertures,2369Z,"Fabrication d'autres ouvrages en béton, en ciment ou en plâtre",1.0
F1610,Pose et restauration de couvertures,4120A,Construction de maisons individuelles,1.0
F1610,Pose et restauration de couvertures,4332A,Travaux de menuiserie bois et PVC,1.0
F1610,Pose et restauration de couvertures,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,1.0
F1611,Réalisation et restauration de façades,4339Z,Autres travaux de finition,3.0
F1611,Réalisation et restauration de façades,4399D,Autres travaux spécialisés de construction,3.0
F1611,Réalisation et restauration de façades,0170Z,"Chasse, piégeage et services annexes",2.0
F1611,Réalisation et restauration de façades,4334Z,Travaux de peinture et vitrerie,2.0
F1611,Réalisation et restauration de façades,4329A,Travaux d'isolation,2.0
F1611,Réalisation et restauration de façades,4331Z,Travaux de plâtrerie,2.0
F1611,Réalisation et restauration de façades,4399C,Travaux de maçonnerie générale et gros œuvre de bâtiment,2.0
F1611,Réalisation et restauration de façades,4333Z,Travaux de revêtement des sols et des murs,2.0
F1611,Réalisation et restauration de façades,4399A,Travaux d'étanchéification,2.0
F1611,Réalisation et restauration de façades,4120A,Construction de maisons individuelles,1.0
F1612,Taille et décoration de pierres,2370Z,"Taille, façonnage et finissage de pierres",4.0
F1612,Taille et décoration de pierres,0811Z,"Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise",3.0
F1613,Travaux d'étanchéité et d'isolation,4399A,Travaux d'étanchéification,4.0
F1613,Travaux d'étanchéité et d'isolation,4329A,Travaux d'isolation,3.0
F1613,Travaux d'étanchéité et d'isolation,4391B,Travaux de couverture par éléments,2.0
